# No editing this file
# train data set
# class 1 or 2
# data num 120
#
# file type: csv
#
# made by sugimotolab 
# 
1,-0.721455,-0.666062,-0.684678,-0.664898,-0.661093,-0.705212,-0.659075,-0.652597,-1.666612,-0.775864,-0.677191,-0.659332,-0.696315,-0.761722,-0.733059,-0.285894,-0.299915,-0.155768,-0.134687,-0.273677,-0.243859,-0.173696,-1.566096,-0.412458,-0.260873,-0.234872,-0.245343,-0.336627,-0.344285,0.521258,0.363348,0.143487,0.60806,0.561424,0.396585,-1.513016,0.192189,0.454706,0.297131,0.298164,0.205812,0.21377,0.694609,0.341058,0.630356,0.941598,0.688098,-1.503803,0.304586,0.683929,0.639221,0.538175,0.344702,0.446116,0.742078,0.570431,0.918554,0.962999,-1.513967,0.284312,0.766474,0.767396,0.627548,0.406215,0.574296,0.25744,0.490975,0.531206,-1.502112,0.055602,0.38706,0.429141,0.340626,0.156722,0.276503,0.873934,0.658202,-1.498576,0.582018,0.865207,0.62488,0.443986,0.465447,0.423725,0.932597,-1.506688,0.576968,1.139261,0.92293,0.743573,0.589151,0.708441,-1.513795,0.362491,0.925794,1.077217,0.768137,0.494039,0.643161,-1.511814,-1.49786,-1.487191,-1.478814,-1.523145,-1.516999,0.727484,0.468571,0.279186,0.525937,0.399796,1.001035,0.701342,0.851879,0.764795,0.932794,0.743018,0.878751,0.483537,0.710347,0.83271
1,-0.625112,-0.640646,-0.576404,-0.53792,-0.649718,-0.559827,-0.569211,-0.573863,-1.780159,-0.649997,-0.553698,-0.609387,-0.619785,-0.655293,-0.629609,-0.366368,-0.196534,-0.112733,-0.104947,-0.184643,-0.182555,-0.176872,-1.66299,-0.336943,-0.188074,-0.213097,-0.220233,-0.246503,-0.230898,0.14903,0.13459,0.090139,0.248046,0.258151,0.128229,-1.656958,-0.059163,0.191727,0.089084,0.054594,0.104286,0.065998,0.693798,0.372572,0.632214,0.828998,0.630397,-1.599135,0.24857,0.701881,0.609247,0.508963,0.416521,0.444956,0.705964,0.5697,0.759832,0.921231,-1.607997,0.267028,0.733084,0.797155,0.712878,0.527209,0.57185,0.266297,0.41969,0.491402,-1.619893,0.015334,0.376012,0.387413,0.425542,0.224956,0.258528,0.963783,0.604957,-1.589277,0.532111,0.856485,0.658941,0.583438,0.618278,0.563032,0.870619,-1.584316,0.509759,1.094759,0.902115,0.770042,0.754559,0.78157,-1.627921,0.321944,0.839658,1.019291,0.883544,0.603893,0.703523,-1.591327,-1.591439,-1.595427,-1.589128,-1.592764,-1.581786,0.698329,0.509182,0.39102,0.657003,0.448453,1.057317,0.864982,0.990663,0.944573,1.052816,0.823701,0.988322,0.658819,0.85239,0.994855
1,-0.813349,-0.677312,-0.723693,-0.684226,-0.743049,-0.666868,-0.675944,-0.664526,-1.197945,-0.747862,-0.677936,-0.678536,-0.71369,-0.740243,-0.699898,-0.491583,-0.361053,-0.205271,-0.339055,-0.317512,-0.278533,-0.280656,-0.941504,-0.411419,-0.275338,-0.284309,-0.314118,-0.359595,-0.356288,0.231657,0.190127,-0.026859,0.295713,0.305322,0.137254,-0.890076,0.056939,0.217795,0.146567,0.032105,0.029992,0.072237,0.477529,0.162612,0.42296,0.703717,0.405952,-0.819984,0.305019,0.571336,0.449108,0.257097,0.3147,0.332165,0.337057,0.501545,0.850164,0.849707,-0.790431,0.339236,0.665098,0.720054,0.514267,0.40183,0.480665,0.095673,0.242535,0.351465,-0.811326,0.021065,0.245065,0.294012,0.16833,0.072215,0.16374,0.724028,0.50591,-0.79526,0.633856,0.707526,0.530174,0.339517,0.416453,0.411011,0.871752,-0.790142,0.628709,1.096824,0.858331,0.628307,0.687639,0.710255,-0.793848,0.448135,0.923734,1.18638,0.943874,0.613748,0.87677,-0.847661,-0.776713,-0.780803,-0.779608,-0.832996,-0.794538,0.789458,0.515971,0.310768,0.540239,0.447032,1.056002,0.733077,0.923463,0.885324,1.041065,0.787145,1.060107,0.606947,0.887336,0.86648
1,-0.557678,-0.385032,-0.432058,-0.360783,-0.395527,-0.434937,-0.439106,-0.427043,-0.478854,-0.53767,-0.426914,-0.393591,-0.479741,-0.507141,-0.466886,-0.161918,-0.04331,0.040611,0.098255,-0.112893,-0.056482,-0.019816,-0.077769,-0.22015,-0.057703,-0.03074,-0.104008,-0.190356,-0.111797,0.508345,0.386028,0.180338,0.599872,0.450109,0.293959,0.224252,0.14269,0.42672,0.425716,0.258218,0.177911,0.209672,0.747851,0.464908,0.629175,0.843546,0.634716,0.493618,0.211575,0.677014,0.683026,0.473163,0.332732,0.433421,0.776903,0.634261,0.874759,0.91943,0.722413,0.335147,0.790405,0.930071,0.736131,0.513799,0.672677,0.385645,0.490142,0.731448,0.771406,0.167511,0.520136,0.691635,0.563885,0.286581,0.435746,0.747644,0.612567,0.446408,0.604812,0.730108,0.735357,0.504058,0.467509,0.49509,0.747312,0.601199,0.499052,1.094963,0.843047,0.698654,0.585583,0.703513,0.775262,0.355305,0.816971,1.028511,0.933127,0.519949,0.772199,0.249054,0.654938,0.799518,0.762374,0.349643,0.546893,0.639075,0.494265,0.321305,0.541567,0.445666,0.98642,0.77176,0.849399,0.836714,1.010499,0.701004,0.930353,0.505273,0.869098,0.865655
1,-0.418608,-0.244376,-0.370858,-0.317463,-0.327956,-0.371546,-0.361412,-0.353946,-0.390543,-0.523089,-0.399719,-0.388861,-0.392537,-0.466022,-0.458896,-0.11322,-0.060393,0.020632,0.054257,-0.133654,-0.080302,-0.039351,-0.17259,-0.273856,-0.124417,-0.11288,-0.123994,-0.212383,-0.198454,0.537662,0.430254,0.29948,0.634884,0.541679,0.428137,0.148954,0.143854,0.417554,0.374717,0.35147,0.191337,0.199,0.702988,0.448024,0.747759,0.901824,0.713833,0.391372,0.29344,0.712578,0.696229,0.634396,0.345315,0.418525,0.865023,0.685913,0.85081,1.040138,0.586922,0.311215,0.773165,0.816852,0.773489,0.430164,0.558556,0.437918,0.516891,0.793417,0.488189,0.175189,0.546055,0.617051,0.601267,0.341167,0.433343,0.942859,0.805745,0.376931,0.55994,0.895779,0.815394,0.655801,0.469563,0.457959,0.986435,0.442146,0.388571,0.961816,0.826374,0.692468,0.356625,0.45055,0.590026,0.373437,0.868748,0.991536,0.833602,0.410164,0.516367,0.094557,0.446872,0.556064,0.576699,0.233386,0.36477,0.67478,0.445798,0.392913,0.556832,0.422421,0.982698,0.904523,0.785582,0.76887,0.971766,0.624468,0.773657,0.601812,0.815356,0.943173
1,-0.157478,0.034228,-0.02016,-0.009414,-0.06776,-0.010526,-0.034907,-0.087848,-0.304724,-0.208264,-0.107315,-0.097183,-0.09795,-0.147461,-0.124893,-0.027233,0.048999,0.203991,0.183196,-0.055754,-0.000082,0.063471,-0.203072,-0.206628,-0.013727,0.012623,-0.007941,-0.084124,-0.042139,0.651011,0.517733,0.289805,0.778854,0.612881,0.509939,0.128951,0.32273,0.508054,0.437894,0.421519,0.342394,0.376392,0.751808,0.526729,0.692205,0.885557,0.764417,0.243458,0.387693,0.733585,0.715177,0.632682,0.498352,0.549556,0.891693,0.667761,0.825706,0.975766,0.391962,0.418892,0.803957,0.935436,0.887778,0.668262,0.787058,0.36225,0.494524,0.69537,0.336682,0.246644,0.522397,0.642582,0.6352,0.355661,0.511635,0.821869,0.633515,0.22426,0.640299,0.781821,0.601638,0.507956,0.516429,0.541138,0.916837,0.287741,0.555617,1.073258,0.836816,0.746967,0.645661,0.734478,0.411549,0.405295,0.923939,1.16057,1.006965,0.669068,0.870677,0.071097,0.343494,0.406108,0.423891,0.188757,0.238312,0.693185,0.430391,0.327026,0.531754,0.47647,0.984943,0.797304,0.908112,0.857938,1.038332,0.836775,0.957611,0.621876,0.828046,0.958765
1,-0.229595,-0.16771,-0.117433,-0.117843,-0.162509,-0.195487,-0.187961,-0.183862,-0.335082,-0.293242,-0.235325,-0.22481,-0.247047,-0.335654,-0.317984,0.039031,0.129886,0.236874,0.30515,0.009283,0.089936,0.147198,-0.02269,-0.144473,0.050331,0.038944,0.011399,-0.117284,-0.104172,0.66386,0.536847,0.368466,0.705397,0.599461,0.43759,0.201639,0.192931,0.486878,0.3967,0.326525,0.240996,0.251872,0.881832,0.607488,0.628771,0.941237,0.866455,0.399291,0.277216,0.747762,0.729302,0.610173,0.386973,0.448864,0.939838,0.572229,0.949117,1.20443,0.505502,0.292552,0.744257,0.841408,0.679181,0.426176,0.545883,0.454423,0.708097,0.891394,0.516598,0.221592,0.614915,0.650524,0.610583,0.371695,0.408431,0.850613,0.613533,0.370732,0.609215,0.810292,0.624397,0.564986,0.500502,0.485663,0.935785,0.551903,0.488003,1.042086,0.915081,0.789222,0.55303,0.598508,0.624284,0.346213,0.90273,1.07642,0.893062,0.508824,0.642951,0.171977,0.535346,0.535304,0.594239,0.288174,0.326656,0.775654,0.535458,0.419521,0.653387,0.524387,1.182427,0.924621,0.898726,0.869979,1.150309,0.826025,0.977184,0.674864,0.817773,0.885007
1,-0.232759,-0.122595,-0.140215,-0.118245,-0.240787,-0.156799,-0.142993,-0.206313,-0.276372,-0.334429,-0.219313,-0.264119,-0.276493,-0.276444,-0.320469,0.01453,0.133967,0.20773,0.263191,0.023933,0.114051,0.138693,0.118538,-0.101993,0.111223,0.072114,0.058777,-0.001421,0.018594,0.704964,0.538539,0.317424,0.662007,0.617705,0.416032,0.328432,0.217788,0.504283,0.395911,0.308464,0.270829,0.307078,0.883432,0.556692,0.827299,0.848892,0.781356,0.597976,0.422858,0.858877,0.72043,0.507834,0.584299,0.587684,0.933526,0.683031,0.912976,1.024075,0.874463,0.397824,0.83882,0.83738,0.697838,0.526607,0.582835,0.402857,0.587226,0.796173,0.785577,0.20539,0.567487,0.600051,0.593525,0.335603,0.4831,0.867575,0.636964,0.585273,0.703495,0.86761,0.67025,0.530929,0.651308,0.684493,0.89419,0.708098,0.595368,1.075809,0.921632,0.764252,0.652776,0.739775,0.913466,0.417726,0.948823,1.17385,0.976385,0.640244,0.799585,0.341058,0.765178,0.863316,0.8833,0.540934,0.736803,0.707267,0.525595,0.385332,0.626899,0.504553,1.104204,0.839105,0.886032,0.953713,1.03805,0.775038,0.963492,0.691173,0.898195,0.996489
1,-0.273967,-0.113324,-0.175284,-0.190955,-0.26913,-0.250437,-0.255674,-0.2626,-1.383564,-0.350932,-0.216857,-0.297472,-0.345704,-0.315389,-0.323134,0.025328,0.078098,0.169073,0.141853,-0.074613,0.001283,0.022216,-1.328066,-0.188028,0.013849,-0.014554,-0.049268,-0.105503,-0.095504,0.660725,0.539454,0.350948,0.720262,0.619136,0.431044,-1.229727,0.244384,0.484759,0.338868,0.334647,0.224044,0.233917,0.828241,0.608262,0.776267,0.901028,0.675981,-1.189251,0.382187,0.788167,0.6818,0.577824,0.445906,0.532639,0.945221,0.671858,0.973647,1.013363,-1.231977,0.40398,0.782392,0.826564,0.740437,0.505655,0.622993,0.464857,0.689702,0.705254,-1.212628,0.264002,0.600156,0.625962,0.580254,0.303891,0.453732,0.934423,0.537638,-1.188699,0.629436,0.742114,0.638257,0.51351,0.447876,0.467517,0.799657,-1.202894,0.640077,1.004028,0.832419,0.744205,0.590289,0.678446,-1.219279,0.464538,0.841063,1.09813,0.859464,0.570885,0.720942,-1.207167,-1.204741,-1.193419,-1.189822,-1.215926,-1.200188,0.800613,0.525866,0.404076,0.61768,0.461283,0.965601,0.716799,0.847906,0.761089,0.972167,0.683596,0.94343,0.520781,0.820875,0.841404
1,-0.278721,-0.160149,-0.127183,-0.144703,-0.217052,-0.160965,-0.186523,-0.20001,-1.772683,-0.293134,-0.227139,-0.209817,-0.267216,-0.313608,-0.319173,-0.056725,0.008839,0.128132,0.106914,-0.045561,-0.040391,0.046986,-1.753953,-0.171492,-0.06232,-0.061721,-0.104802,-0.162701,-0.158915,0.720221,0.526242,0.305061,0.790703,0.634509,0.480093,-1.725454,0.36272,0.50731,0.448107,0.357385,0.321033,0.278902,0.982348,0.684663,0.825378,0.945654,0.761128,-1.679974,0.468872,0.789752,0.791207,0.650178,0.481254,0.436091,0.881937,0.606383,0.747454,0.926705,-1.686166,0.390526,0.700692,0.824536,0.720787,0.467457,0.497101,0.43043,0.541105,0.698208,-1.667262,0.240068,0.520736,0.634146,0.633085,0.355189,0.399227,0.923281,0.606677,-1.679983,0.695948,0.896969,0.603095,0.486715,0.480946,0.397709,0.692164,-1.682418,0.661773,1.113207,0.760049,0.584321,0.638399,0.492714,-1.709834,0.406792,0.703666,0.990475,0.818821,0.474224,0.570148,-1.71596,-1.683665,-1.687766,-1.662882,-1.697794,-1.700563,0.849139,0.539617,0.398961,0.650958,0.388805,0.858435,0.655449,0.808902,0.605292,1.104153,0.659038,0.831658,0.603393,0.827708,0.801845
1,-0.468834,-0.210473,-0.210435,-0.256788,-0.338318,-0.282353,-0.296754,-0.318923,-1.460881,-0.433081,-0.379558,-0.382579,-0.410706,-0.408676,-0.453986,-0.155112,-0.040741,-0.000347,0.095978,-0.149133,-0.131517,-0.029049,-1.383685,-0.297606,-0.170546,-0.145149,-0.127343,-0.261884,-0.205134,0.646903,0.436741,0.247142,0.57449,0.448233,0.309607,-1.297941,0.05317,0.26724,0.182632,0.153402,0.105858,0.137574,0.761065,0.589966,0.681908,0.863338,0.678415,-1.303698,0.195343,0.617528,0.562557,0.491591,0.27547,0.397942,0.902572,0.522709,0.734235,0.961164,-1.290034,0.170118,0.558149,0.726579,0.592739,0.331463,0.458516,0.402478,0.531844,0.810462,-1.269062,0.104284,0.450622,0.55998,0.519837,0.237418,0.415748,0.883425,0.480963,-1.293562,0.525259,0.816327,0.509504,0.420539,0.44564,0.449903,0.629776,-1.303457,0.454512,1.001691,0.634335,0.538531,0.487184,0.515662,-1.292284,0.189424,0.541802,0.975369,0.774089,0.343656,0.591972,-1.332208,-1.306384,-1.291474,-1.298052,-1.322749,-1.277515,0.646396,0.336723,0.191604,0.560752,0.327145,0.710266,0.530991,0.627807,0.641872,0.957653,0.573509,0.845254,0.431356,0.764402,0.745278
